Traffic_Flow,Average_Speed,Occupancy,Temperature,Humidity,Wind_Speed,Precipitation,Visibility,Traffic_Congestion_High,Traffic_Congestion_Low,Traffic_Congestion_Medium,Road_Condition_Dry,Road_Condition_Icy,Road_Condition_Snowy,Road_Condition_Unknown,Road_Condition_Wet,Day_Night_Day,Day_Night_Night
450.0,15.605733901336642,52.24968088905885,25.24926005987126,7.961625132743777,5.496921562264667,6.3499857518913805,5.517887811066579,False,False,True,False,False,True,False,False,False,True
172.0,100.25762836587931,64.10248576353547,2.0752906073595856,59.45483826116572,0.2659883440087018,10.09156005794458,4.1362841810985405,False,True,False,False,False,False,False,True,False,True
652.0,44.44763835303678,78.63316553950405,21.40873059156261,58.93763726481173,10.342805618078868,2.714883689036771,6.335287171752645,False,False,True,False,False,True,False,False,False,True
753.0,44.97642813381556,40.51080545878567,-9.928926051493963,68.42287108880255,14.486143636687308,14.143205879617204,8.535314430998039,True,False,False,False,False,True,False,False,False,True
219.0,56.88077141797871,0.2708149820452088,29.21782460707856,36.99280953056586,5.533005167904092,1.4066118417487794,4.66638363953086,False,True,False,False,False,False,False,True,False,True
637.0,53.2953255798902,84.99464959451885,-8.632918902049187,44.89797740638397,14.764965175656174,15.140661138824038,8.648013689610677,False,False,True,False,True,False,False,False,False,True
57.0,119.3829567671186,38.08903626246626,22.07391896431629,32.996931394469364,10.154575757078062,10.936730205399732,0.9379833495904988,False,True,False,False,False,False,False,True,False,True
475.0,10.584204454784484,0.7766642153968717,1.9810564727301545,13.061076003613248,10.423732517357818,17.251487081229136,3.331800613208632,False,False,True,False,False,True,False,False,False,True
455.0,72.8252809892316,49.2092010350098,12.37410816004489,96.29539535753298,18.854035493604005,19.72143740677709,3.867153272721641,False,False,True,False,False,False,False,True,False,True
828.0,18.190115144385597,98.64874015717297,8.897240840670719,63.48361559792174,1.2869103298071505,5.08698202395276,5.710197509043037,True,False,False,True,False,False,False,False,False,True
894.0,3.712517367761037,27.826766081876965,-1.3673748429545238,88.6906724392176,5.127158698328207,16.124922991718652,4.799167982975723,True,False,False,True,False,False,False,False,True,False
360.0,116.48905844126978,39.54182702423781,5.021671026915682,42.62314582647642,12.982526073329987,15.003326327529148,3.817794385098544,False,False,True,True,False,False,False,False,True,False
934.0,92.82466698414768,68.71899964686766,22.74678665274352,33.227907039199664,10.688901466555702,14.943802422113388,3.0832342181973136,True,False,False,True,False,False,False,False,True,False
0.0,117.61307908965205,81.47936675236586,20.11656916608417,90.07258101239836,11.748958678614512,19.144712229680543,6.183153022315322,False,True,False,False,False,False,False,True,True,False
386.0,57.3454137626691,41.73916240061003,-6.768343730623794,9.88730288763028,24.112820846414397,9.732341846039848,5.055796518296253,False,False,True,False,True,False,False,False,True,False
347.0,20.200434710295628,93.7825799985067,-7.612935346133725,29.934677648467733,7.460063504927101,16.477547272516084,2.049610188775588,False,False,True,False,False,True,False,False,True,False
189.0,29.62889120011027,67.71449666716693,14.4316875094903,95.97749817663184,25.091731808589167,9.590728900860528,7.744681959637521,False,True,False,True,False,False,False,False,True,False
504.0,100.62590578833938,11.902130449314107,1.702823661898579,63.30686098651071,13.763695958710734,9.62862405624012,7.997149245278878,False,False,True,False,True,False,False,False,True,False
190.0,42.7422776541113,6.892787813464862,16.44605574019185,55.41936966153982,8.214618578586624,6.373095081347026,2.137881269802026,False,True,False,False,False,False,False,True,True,False
507.0,99.21779685557028,48.35498507903691,1.7597778173405825,70.53563363554206,29.56368213014035,15.616514256542684,2.6164901324460037,False,False,True,False,True,False,False,False,True,False
368.0,85.08164691444381,22.009006604727244,34.3231086331624,41.74745560781662,24.74405374302502,13.723915593711132,2.3914302250148687,False,False,True,False,True,False,False,False,True,False
408.0,21.26051103262386,25.39847533762535,3.937768267738933,75.80735014207993,29.82759957259608,9.022797990021,8.845697455765414,False,False,True,False,True,False,False,False,False,True
823.0,60.893563934369055,87.76921788278483,0.8882286053523192,39.32306979728776,5.045723532847639,8.386733147974734,7.741303810618505,True,False,False,True,False,False,False,False,False,True
928.0,81.28647858224602,8.956602431631067,2.5309380911905706,82.63631848564646,4.31528021843576,1.451792863382373,0.7457352324998068,True,False,False,True,False,False,False,False,False,True
933.0,28.204465776459013,71.53641152288897,30.34127857666829,26.72950820765045,15.101338588327176,0.1300229365683103,8.326659498270857,True,False,False,False,True,False,False,False,False,True
116.0,99.68262126240924,27.114225338058805,18.62984729012052,27.754665929802425,19.159312801036616,10.577879330636868,0.3685182072579163,False,True,False,False,False,False,False,True,False,True
133.0,65.37931890542242,76.03282214041377,22.880784383934937,52.23833054267352,5.13180277600055,8.349857047031989,2.5319979098301277,False,True,False,True,False,False,False,False,False,True
57.0,19.829046053112386,72.24113844635446,31.310472954245768,43.07611583617352,25.81292004265628,15.920735198035285,9.189913840966147,False,True,False,False,False,False,False,True,False,True
555.0,69.9581311397523,0.7391901444293025,31.034261818025332,64.81158442846954,15.9604043599009,10.85308112614243,8.643312947662094,False,False,True,True,False,False,False,False,False,True
684.0,119.96565649870968,50.91354129215991,23.252563096042746,36.4290754673579,12.328254996619425,18.73412086764451,7.814345147246148,True,False,False,False,False,False,False,True,False,True
671.0,18.062578999609627,13.931948237804637,-1.0979007021404694,23.05506490703668,18.061610187811358,3.922815977219971,4.575472291092496,False,False,True,True,False,False,False,False,False,True
172.0,98.01083161434336,86.62270305786768,27.95179943037525,46.980856288290106,19.04861138916868,19.8030068077008,3.214141010200078,False,True,False,False,True,False,False,False,False,True
828.0,24.877080382506957,87.15858828624066,-0.8300784614021328,56.09564994971462,1.283498429513824,5.958383886242126,8.815458375404567,True,False,False,False,False,True,False,False,False,True
814.0,93.88659953521048,41.8345807493758,23.43044663442944,14.260005382969045,29.99678000115148,12.84847947146612,6.570740902692122,True,False,False,False,False,False,True,False,True,False
148.0,88.14935077456958,44.43956184510805,20.852137994519342,55.67186257331653,10.917587304134264,10.037074272333026,2.9550885504779343,False,True,False,False,False,False,False,True,True,False
79.0,36.058726272051885,30.32829394045271,24.149998256320096,31.925670524789684,1.8462794072968856,7.191528024984988,4.631958779654482,False,True,False,False,False,False,False,True,True,False
885.0,39.09877410773398,71.6606298960031,13.970855632121708,39.24518848685079,25.569695243265457,2.786183665308932,8.815002222616192,True,False,False,False,False,False,True,False,True,False
212.0,95.1025670355503,35.86613630264591,18.742678201214883,27.931812906328123,29.790560376369367,2.6966830290442334,9.034554360782217,False,True,False,False,True,False,False,False,True,False
202.0,55.37346142647752,26.779247452263377,32.89940361954149,93.141032779306,24.490755276482705,14.230116547563906,6.593020939717294,False,True,False,False,False,False,False,True,True,False
763.0,87.69816344541705,43.22310595045082,-5.4510132621603296,68.33362812802139,25.556474695795373,7.552827659526226,7.325558607170338,True,False,False,False,False,True,False,False,True,False
228.0,17.75809768390017,9.148751838745872,3.898127365172901,26.24603114006834,18.77805342658353,19.22595948265885,0.3929783322880353,False,True,False,False,True,False,False,False,True,False
675.0,102.30693382818642,74.66032046442038,17.511065589427208,64.50313345519501,27.669767346627985,6.512969730126761,6.04600507637188,True,False,False,False,False,False,False,True,True,False
658.0,108.83313706018006,64.4485061520594,-5.699149855182949,40.16302083327686,23.00171588862603,4.108465131905255,0.2037714708023164,False,False,True,False,True,False,False,False,True,False
531.0,15.884685484196694,18.28645267548724,-8.98528503114611,82.99575091561823,20.12130685002227,2.056287724621071,8.438589879562556,False,False,True,True,False,False,False,False,True,False
440.0,71.16174004327172,23.240404621441314,-7.491268068835239,15.441494433999235,1.487549115720067,6.251394670459143,9.282850116507412,False,False,True,False,True,False,False,False,False,True
232.0,55.01597094831094,77.77174890725507,22.45660585702211,22.29744880099821,20.7460267523093,2.713002118744161,6.655125827091642,False,True,False,False,False,False,False,True,False,True
304.0,4.5577875947824165,22.5839632223392,20.46978647883252,40.71413845559114,2.325942348275176,4.049980992081901,5.806958197501984,False,True,False,True,False,False,False,False,False,True
525.0,89.50320463524145,17.60247550411338,13.51577691178143,98.79929924466168,24.15836355985236,6.225213242991265,8.431259736891485,False,False,True,True,False,False,False,False,False,True
142.0,65.91869752838089,86.62328702676703,25.18786776374684,78.35560166424261,4.182103260345141,11.803334756254156,2.8561053574520368,False,True,False,False,False,True,False,False,False,True
414.0,6.928926224300853,44.41839479215043,-2.9958403257284143,57.50863613851153,12.55993840385618,6.647578797552414,7.90856177686854,False,False,True,True,False,False,False,False,False,True
512.0,81.69070715525827,13.705280282815549,7.637353540479683,11.516391190452556,26.43864022504908,14.941081641786544,3.1452076766820323,False,False,True,True,False,False,False,False,False,True
372.0,56.01384926774255,86.2211423321938,12.050191284395456,41.78115829015002,16.815948164864892,12.325871123705932,7.874565429080738,False,False,True,False,False,False,False,True,False,True
565.0,4.135351131,81.60923529142615,-5.031572604547319,26.30515140119373,11.387727412642027,17.476474747066803,4.510540057564575,False,False,True,False,False,True,False,False,False,True
885.0,116.35292722177144,98.39063638971636,8.878116920188262,7.100107950539025,1.4460672613751036,10.019236527187283,1.1694547149308043,True,False,False,True,False,False,False,False,False,True
258.0,113.89345717073286,90.9743686712684,4.242580066817915,54.2204388719315,20.16820551605165,6.623528282021356,3.8151986030599048,False,True,False,False,True,False,False,False,True,False
655.0,61.54828993766371,85.17903386605417,-8.39880343929418,88.91856998408761,29.59640295920352,19.92543135606408,2.334932783097506,False,False,True,False,False,True,False,False,True,False
470.0,11.240690484709225,5.257439781100315,-3.846906877184415,67.55998681741251,27.353891962751486,7.112666436147115,1.0053155078621911,False,False,True,True,False,False,False,False,True,False
952.0,90.554546591831,10.441536949811802,24.381657042536236,24.96803879805112,21.51888232720284,8.57205279561024,1.1028706842366498,True,False,False,False,False,True,False,False,True,False
11.0,36.29369739472559,53.14792462818209,32.04139845933625,94.32342833469689,7.1832028020118255,1.7727246778618522,8.813978525224677,False,True,False,False,False,False,False,True,True,False
735.0,62.69329744865573,39.67893254145842,25.965714239155616,68.9473899406764,10.66384920766936,1.714201868765679,8.539461723304546,True,False,False,False,False,True,False,False,True,False
967.0,52.94684563863918,56.92979341347952,32.35110131827012,79.88733111840249,7.333183379150796,0.0928165099601385,0.6883585151660598,True,False,False,False,False,True,False,False,True,False
357.0,72.6906363766868,0.2076517600081207,29.03646605731876,13.662354309875212,18.50189806126217,0.1908858516475042,7.901235947217104,False,False,True,True,False,False,False,False,True,False
971.0,110.24816527276528,26.07087741328522,2.939751774144945,34.76350869762014,9.561079678841503,7.605757790057039,7.8328265965645105,True,False,False,False,True,False,False,False,True,False
407.0,43.47217045183094,51.82797206887111,4.9889209102314656,96.5140700737686,20.314886294174197,16.183276098955524,1.3129039410461318,False,False,True,False,False,True,False,False,False,True
667.0,87.08597558639389,72.22160986736462,9.194556437453418,48.970539419799785,28.43668977438541,11.740087211833863,6.620092319346323,False,False,True,False,False,True,False,False,False,True
372.0,107.33430681890786,17.415669239539632,-3.731648976680463,11.163744532118535,19.15433749839717,12.698280882752869,4.525073364592815,False,False,True,False,False,False,False,True,False,True
7.0,54.71751309119243,54.68811737874329,-8.997739521974927,45.860487967234185,22.54970031631113,10.38498475169773,9.000135234720707,False,True,False,False,False,False,False,True,False,True
121.0,53.21470036582849,71.44596838857818,29.11047264264656,69.69932340708007,22.547412458485137,16.395862883411173,6.954083623956674,False,True,False,False,False,True,False,False,False,True
347.0,72.25403824257354,44.46276579139047,14.935792229470536,99.75482216812412,9.92108365197933,17.607574503723484,9.509875363742522,False,False,True,False,False,False,False,True,False,True
675.0,70.96881113069857,2.708113367005105,17.392532398019735,32.390531656320185,0.4487398378030649,16.994814562907507,1.0492264527464368,True,False,False,False,False,True,False,False,False,True
89.0,96.79072107915324,44.92681584656367,31.71448136680079,51.408687487927374,1.6514388898264332,16.24264211606078,0.4060731445239318,False,True,False,True,False,False,False,False,False,True
697.0,119.53475395673294,92.96496077013283,21.088407695291604,35.52672180573335,20.68629550972794,11.877524507304422,0.8019216144490438,True,False,False,False,False,True,False,False,False,True
315.0,7.136588264073693,12.461338567832737,25.4135891796534,10.926155659085724,27.200494159448777,11.643263921967405,3.861958209102295,False,True,False,False,True,False,False,False,False,True
177.0,0.3801418296842085,65.24759555072322,-4.76431975641683,94.8935875001504,28.763947865722383,10.55888007495282,6.499706222505548,False,True,False,False,False,False,False,True,False,True
539.0,76.82379738715485,5.271976633450115,6.207296894620619,48.84408067135001,0.7754599152022035,9.61625578593532,8.800566733340837,False,False,True,False,False,False,False,True,True,False
868.0,28.84588664393806,55.39794872200806,31.5318535145273,62.12001446041822,9.674916550700813,2.043264678124439,0.2905821188502333,True,False,False,True,False,False,False,False,True,False
40.0,37.42788960051365,29.795493131686545,29.783388333958317,0.3536623703224606,25.28868684705346,18.04563140881247,5.212867904991895,False,True,False,True,False,False,False,False,True,False
739.0,30.725707812594518,45.50756355203844,10.343982965253762,93.11311755688492,5.408863820903411,12.603728782423971,4.711120202722413,True,False,False,True,False,False,False,False,True,False
703.0,3.694805959253742,16.355379453018738,28.57368291140626,36.145108477454166,1.886947728205776,5.246344289960128,3.0689318218907955,True,False,False,False,True,False,False,False,True,False
922.0,116.58396508687063,30.412384946803616,-7.822185312440547,39.69318623843486,11.350662721880626,5.586007784269125,8.738993675014491,True,False,False,False,False,True,False,False,True,False
501.0,26.48945861433381,62.110632491020304,-3.316715908429715,17.4109247533235,25.76776165592079,12.2038966329726,7.493221715832346,False,False,True,True,False,False,False,False,True,False
958.0,88.08357151071675,30.18000558611551,8.628546431782436,37.8151613292461,6.624747476334481,8.138699492713242,8.581163831992466,True,False,False,True,False,False,False,False,True,False
144.0,91.51156736330104,89.97430784088716,11.752643000695688,80.3943530776052,4.618719772555266,8.82648341970189,1.618089594771992,False,True,False,False,True,False,False,False,True,False
200.0,111.51088776086752,62.840695764098975,1.8578219084385577,79.99916725555349,27.294129868505717,1.2129998106683804,6.924119589403411,False,True,False,False,False,False,False,True,True,False
928.0,3.6659348512055967,43.864901843598446,6.041450188150435,93.57968408954528,28.15011607864377,2.774783742194895,9.751017354188573,True,False,False,False,True,False,False,False,True,False
723.0,104.64580061364092,3.875693555418247,-2.6750754538584056,40.32294726807958,0.3764459756672678,7.867008531273251,6.1191389180869225,True,False,False,False,False,False,True,False,False,True
460.0,63.26714170077602,49.954833520467126,12.011031427215825,70.87215037485844,21.82307212246445,13.993728398695367,1.7136436529548615,False,False,True,True,False,False,False,False,False,True
731.0,75.90529319589935,76.47762421250891,25.72294817905376,50.72375552075571,9.2762320958798,0.960507751998263,9.957803944681345,True,False,False,True,False,False,False,False,False,True
751.0,77.33643325452404,26.555759801241365,19.76121771475876,80.4022789519131,11.241131099015687,6.6911558566216645,5.283235815583782,True,False,False,False,False,True,False,False,False,True
924.0,98.37573659816732,80.67735696487674,-5.149348868550643,71.2542009132997,14.073089248544695,13.901439038690317,8.400590182762471,True,False,False,False,False,True,False,False,False,True
908.0,40.00887865909326,25.18067660508815,11.941172152852223,36.79029252862757,12.803729105235584,15.841015809005825,1.4936144743043134,True,False,False,False,False,False,False,True,False,True
557.0,87.9661427831992,82.37463879508005,21.39408722508762,33.667383425369245,15.449213549463156,3.8044140819062666,6.660962177579214,False,False,True,True,False,False,False,False,False,True
252.0,95.20728171664172,86.61837088690295,7.625401844099702,57.65157904886378,13.967865145137727,19.10823388158059,5.3201781911193935,False,True,False,False,True,False,False,False,False,True
389.0,118.865523932416,49.91864509333305,17.986148957774517,96.38428515938595,21.046906214685524,18.136243001928968,2.886600605848044,False,False,True,True,False,False,False,False,False,True
882.0,119.35783698719976,26.51132504151488,-5.72914406052649,9.52524549043252,13.210775922785851,14.246533720826765,2.9594466523833027,True,False,False,False,True,False,False,False,False,True
255.0,10.77745851393288,43.20105589303627,7.550722733640232,11.940064207631362,4.2738944426132575,4.702766160395406,3.54884202926858,False,True,False,False,True,False,False,False,True,False
708.0,0.2781057485776639,99.9049498103645,8.297263387074302,78.30986762501499,19.21916763960368,12.678064540962248,7.099551052298295,True,False,False,True,False,False,False,False,True,False
814.0,5.299432341339752,22.03273934375825,15.963528971076697,35.01048042845637,23.18870137052127,12.86547987620592,1.7862140702960194,True,False,False,False,False,True,False,False,True,False
449.0,75.9487596814121,58.50351687186619,-2.0510636558288717,35.28441183735001,17.64164297540447,9.860309234018752,3.869395410337545,False,False,True,True,False,False,False,False,True,False
9.0,8.283544906541955,48.854246644025714,2.84126236990346,64.53308128295218,6.88235973703819,13.880569763494137,4.586536164091378,False,True,False,False,False,False,True,False,True,False
823.0,0.6798977435480724,52.419627106330736,33.01415194708338,54.67871248282837,19.35411122457775,19.042030714208444,6.283850522175049,True,False,False,False,True,False,False,False,True,False
797.0,112.45092341505536,66.69354175572171,23.034886155390616,74.3589406521226,10.045686437286358,5.906124168820632,7.075313013009391,True,False,False,False,False,True,False,False,True,False
241.0,98.63119631279156,26.714406987064933,19.776198576117643,33.90741484817763,27.586765884398552,4.927263039148791,8.892777088335995,False,True,False,True,False,False,False,False,True,False
250.0,97.10198053668373,91.06649953838884,26.7630959327418,45.20285734646854,19.611602782799423,12.036137845977432,2.889535655280361,False,True,False,False,False,True,False,False,True,False
876.0,106.13091306023723,43.56720661222904,-4.259058898748817,10.19683689629235,8.34539030124908,2.6159822288271983,5.286078226919289,True,False,False,True,False,False,False,False,True,False
4.0,84.00411273265253,12.908619514246178,28.669976887568826,7.305864603278145,14.187807280917903,11.65065660975628,3.660407068030653,False,True,False,False,False,True,False,False,True,False
118.0,12.528495569769774,74.22987567339443,16.767472124937683,46.22552428441005,25.39743827655133,1.7770297014286165,0.0142167203099008,False,True,False,True,False,False,False,False,False,True
800.0,47.89202256884677,64.31043526178503,5.089805335652095,30.159660744592355,10.063918535479424,9.811677592090176,5.794318227199275,True,False,False,True,False,False,False,False,False,True
373.0,86.77793837575554,31.574340248403708,26.713486508556063,61.28005721361309,15.763217104571432,12.408287494270674,8.157960756711386,False,False,True,False,False,True,False,False,False,True
64.0,33.64013529498251,62.15187240340485,26.11540404568808,4.300216544457191,20.39009919754568,1.4021927854568372,0.3643948610339409,False,True,False,False,False,True,False,False,False,True
145.0,82.48876369634851,21.986195636897687,28.05688617725272,12.176637759956543,22.63588016480225,4.139063038972585,0.0349175860297024,False,True,False,False,True,False,False,False,False,True
223.0,2.939813792118282,44.48393593405295,-4.801694495185803,86.51908111063952,5.216765251942346,6.707485697590498,7.27818406510738,False,True,False,False,False,False,False,True,False,True
238.0,36.73648090555118,89.94125221673252,33.621256024809924,56.63116215191045,16.95456914031867,7.371973903723179,6.838597250088332,False,True,False,True,False,False,False,False,False,True
176.0,65.89564035326072,13.353423316074942,33.1831769205379,71.20545336912272,27.36599701488604,13.522092865083168,4.058521053350209,False,True,False,True,False,False,False,False,False,True
778.0,75.85077954074907,38.6696449987462,6.086134047578369,84.19721187072957,29.050793445290815,10.58042681119048,6.616048816209097,True,False,False,True,False,False,False,False,False,True
852.0,69.2448797354293,82.11424247203473,-7.034769180463616,46.38343429500522,19.684351276780745,7.642169406106538,9.533860725310008,True,False,False,True,False,False,False,False,False,True
281.0,83.73075312881154,96.9490899406178,-2.482494873904644,76.1060383967476,29.50982412479957,9.013525086833,2.478627965553036,False,True,False,False,False,True,False,False,False,True
62.0,0.7306497887806884,45.39261364217959,34.677387145011366,52.45855790735243,17.122057469284226,0.2595334130047844,2.4592659453158383,False,True,False,False,False,True,False,False,False,True
216.0,12.11294399730258,50.69996201433474,15.33558244272484,22.274877027370387,13.278150893427998,15.4105055861526,1.8623220476421387,False,True,False,False,False,False,False,True,True,False
853.0,104.2733102734974,57.21719617837697,6.047980947172341,33.76561688009395,16.547623768447377,0.8200937738956493,7.239867499737503,True,False,False,False,False,False,True,False,True,False
826.0,81.80983729081935,93.23481416337108,2.969121223251747,49.03504410556609,3.4713718279056627,16.58634985845132,3.5318923817134005,True,False,False,False,False,False,False,True,True,False
794.0,13.551797122321355,85.82067909770298,1.5646280889926398,31.68855521722708,12.051477590561634,10.8199304282946,9.886931339871309,True,False,False,False,True,False,False,False,True,False
460.0,29.06774613894803,43.6757817847075,8.872452418385869,33.73928312487664,25.458833961629345,14.091572555463989,3.6737688664738455,False,False,True,False,False,False,False,True,True,False
928.0,57.39118610342682,46.40004281964263,33.44348147158752,12.283997885710418,22.75945778227341,17.191190653069306,1.4918603406346476,True,False,False,False,True,False,False,False,True,False
104.0,85.2132067706048,60.28928826054353,25.642006597203256,4.649603969130434,10.4183170462881,10.867397744879696,2.949032530964255,False,True,False,False,False,False,False,True,True,False
98.0,80.02253052171214,65.4220462029013,3.1733696862421965,11.095626103433675,5.611037570779712,3.013164639778365,9.055090812962868,False,True,False,False,True,False,False,False,True,False
510.0,25.33349653993634,99.81999076656176,-6.436611590111837,34.3707092135618,10.432950627438837,17.572618523460143,4.414043998764747,False,False,True,False,False,False,True,False,True,False
404.0,48.15672290636546,22.3009823533733,4.156169594580227,18.814692720940897,7.8911339725509935,16.146743414396163,5.885518145706808,False,False,True,False,False,True,False,False,False,True
517.0,18.27955073574425,34.77824030488872,32.868895886038764,80.83824312394495,11.60310704645046,18.094552148458924,5.615490728028783,False,False,True,False,True,False,False,False,False,True
475.0,31.94016150186449,2.164556134698359,9.979469645391362,52.05271128091636,22.967701913731805,17.949263004948936,0.5611147851974019,False,False,True,False,True,False,False,False,False,True
976.0,2.64323054685804,9.177760647117584,-2.138113357804646,72.42098308133599,26.51361186780433,1.0630817087415934,6.068886817472076,True,False,False,False,False,False,True,False,False,True
708.0,69.99089909473386,68.09532914035762,-1.06072062934874,36.63285246987584,20.981128704329308,12.188928143513442,5.3016384390142886,True,False,False,False,False,True,False,False,False,True
862.0,101.06768956127377,87.93244633625606,2.6319384109067308,3.67777927330899,10.248067827991024,2.4934291033640354,5.207659821389717,True,False,False,False,True,False,False,False,False,True
644.0,65.87765393299702,51.42270112659776,34.969232068537075,90.433284753254,12.99531146927662,1.5693722348810946,6.841643870577806,False,False,True,False,True,False,False,False,False,True
869.0,26.312875430865084,53.9191079513633,2.060517523381879,12.7793488257822,4.300504621611642,8.965542916614611,0.4445661442668469,True,False,False,False,True,False,False,False,False,True
436.0,25.75536879105634,76.78763636337113,19.669765759280065,57.188258826611005,4.9287770257954495,14.558047662251855,4.440386630403745,False,False,True,False,False,False,False,True,False,True
22.0,49.93457136853108,75.17945873672564,3.2282619384634224,30.556306102142997,3.917590726839306,19.378814210151997,4.597824418424993,False,True,False,False,True,False,False,False,False,True
564.0,22.54114230453289,21.266428651134284,-2.8613266007680584,50.16298089230942,6.080646077350728,4.703377391233731,1.3927847314426034,False,False,True,False,False,True,False,False,True,False
676.0,86.37497440256233,9.701821823708944,4.070719926250648,2.3287079442581904,3.355378313928987,16.864127830507908,6.904297570595926,True,False,False,True,False,False,False,False,True,False
713.0,104.03201620222605,6.4238575857125895,-5.233793966705192,35.545985188413866,19.20782165652681,17.06206749860052,4.019961373785565,True,False,False,False,True,False,False,False,True,False
457.0,54.47362177300285,59.26960666428778,-9.16090361133477,73.98657995429174,29.71204603746599,14.655719447287886,5.117265243245136,False,False,True,False,False,False,False,True,True,False
82.0,98.5718389971112,82.50353191428,26.208876380060477,51.0069188950708,26.375602339567685,12.302643696267015,7.6239390585619615,False,True,False,True,False,False,False,False,True,False
144.0,66.55888176421146,85.83304317809248,-3.794727591344055,24.42301170095842,1.3680817147825863,17.35584909503448,1.5737544257348102,False,True,False,True,False,False,False,False,True,False
84.0,76.4509004497086,46.36220743434498,24.9189582416859,33.5109860036944,12.691764275901743,3.265833639951181,7.635852126364923,False,True,False,False,False,False,False,True,True,False
77.0,63.15341524058432,78.4271299306717,25.88941155439969,86.30543931159491,25.77931737698317,18.632002526880896,0.703307826844396,False,True,False,True,False,False,False,False,True,False
456.0,55.58072601016101,94.68801963410236,14.206378684815942,52.55496701502296,4.040244539759893,18.944062984211364,4.83309511209833,False,False,True,True,False,False,False,False,True,False
877.0,28.15841301310192,27.5170112488068,3.935688124082814,52.8352122551236,25.42935439956128,17.439847479942667,7.420708576995805,True,False,False,False,False,True,False,False,True,False
0.0,36.38328713532552,39.79603463807572,-3.47352698125502,96.146745905101,17.78101913513698,5.013240694229342,1.9255145535469944,False,True,False,True,False,False,False,False,True,False
50.0,34.79641427323308,93.14789925966808,23.15622980244496,32.088139903664334,27.93895657788336,17.163567726212584,7.709156460354234,False,True,False,False,False,False,False,True,False,True
684.0,67.59467171445776,33.823096731728484,17.06241436918037,47.95411251062284,26.281173427932757,9.952764236753834,1.6681250692574323,True,False,False,False,True,False,False,False,False,True
716.0,14.39444316286679,91.38762903217965,19.495405542210385,81.17135977208339,20.311029661761523,11.898604748016506,7.992387569371213,True,False,False,False,True,False,False,False,False,True
771.0,110.01500288428022,98.10448622544658,-9.609890956969103,75.89122488870296,19.734679796180863,16.812012450082904,4.689355729418375,True,False,False,False,True,False,False,False,False,True
445.0,86.4786174339736,66.18107285744247,31.738265706852104,26.579942192867257,6.3949260717572445,0.5916568909047504,6.846383318631068,False,False,True,False,False,True,False,False,False,True
448.0,48.17347570958324,81.68902895041683,-7.016941564905239,15.109104760538584,3.502589014740256,7.258851843512915,9.174064583691884,False,False,True,False,False,True,False,False,False,True
880.0,19.034897343165355,74.95455642210852,6.506264831300257,70.07045761873682,12.461802899063953,16.313867544889312,4.084215236137338,True,False,False,False,False,True,False,False,False,True
487.0,105.8390603665963,69.95342576155238,8.12202423432651,25.76561768071948,5.597401184793743,16.279095676034462,2.329575268227728,False,False,True,False,False,False,False,True,False,True
799.0,98.85337081213984,30.693107298123252,-9.939001397592302,92.26758285242413,3.0725015303327687,16.973758537658657,8.671640966176769,True,False,False,False,True,False,False,False,False,True
33.0,86.60658632606152,5.709433790794371,12.36901892078587,12.924769398922608,9.069801998186804,3.3843180027898256,1.6161664810477816,False,True,False,False,False,False,False,True,False,True
347.0,32.585645689349086,34.30517325196506,23.876404752995448,31.83152001347765,25.814698283899453,14.1177323645592,6.314760518374166,False,False,True,False,False,False,False,True,False,True
94.0,48.29359649204027,66.69359852039067,27.04708939016475,5.478724692491377,0.5144446205508368,2.930066810108372,9.232532880406144,False,True,False,True,False,False,False,False,False,True
153.0,93.96199647800796,13.969237260293866,18.37862857383427,63.587452733100704,15.317092488458597,14.75635455173892,1.5228395176323295,False,True,False,False,False,True,False,False,True,False
249.0,85.80464626208206,71.57359264107953,-6.421612901657555,93.77530155114836,5.447325251489677,9.10003237055945,2.52305531100591,False,True,False,False,False,True,False,False,True,False
673.0,71.21829155711217,97.2793701656444,11.961720092678746,12.850397850120965,28.92660599514093,19.725269291055447,3.914068328565784,True,False,False,False,False,False,False,True,True,False
437.0,107.48720711114076,98.30646996148204,-3.033291030771913,8.77339272626989,17.366191307165685,11.59787661498562,1.591590318499031,False,False,True,False,False,False,False,True,True,False
770.0,56.03615999563328,86.93523009923474,4.818739078906969,85.55111753865077,0.2646776679102347,7.363270277025748,3.5703534260888867,True,False,False,True,False,False,False,False,True,False
890.0,40.84448955669152,73.6826455751504,9.059325975867868,83.10395271071282,14.571461381880212,14.690403156948662,9.360867359127264,True,False,False,False,False,False,False,True,True,False
305.0,112.8538206883407,50.104023698460345,15.723647808835969,79.89649025337457,25.130118883655523,9.8977128220967,8.424908640353241,False,True,False,False,True,False,False,False,True,False
267.0,9.92585538292242,57.27605329550868,30.629449117834817,36.22283639386602,6.589336291537281,0.3613327019172829,9.088182628016863,False,True,False,False,False,False,False,True,True,False
960.0,111.706484647297,13.722714661687109,7.751808410637739,21.746208359138773,10.53622705159239,12.171631957512902,2.9449271500354,True,False,False,False,True,False,False,False,True,False
53.0,99.2057591917222,93.7661460616592,34.15090380701978,92.880401999779,0.6171439406308665,16.60919180858723,5.737315438221902,False,True,False,False,False,False,True,False,False,True
235.0,15.591590944284157,35.19297707317768,24.15626216230413,30.7000182848334,29.307825427013857,4.736035401209014,3.214495180423574,False,True,False,False,False,True,False,False,False,True
